table_name,field_name,language,translation,record_id,record_sub_id,field_value
routes,route_long_name,ja,西東京ﾊﾞｽ青梅支所-塩船観音入口-河辺駅北口,,,西東京ﾊﾞｽ青梅支所-塩船観音入口-河辺駅北口
routes,route_long_name,en,Ome-Bus office -Shiofune-kannon Temple Iriguchi-Kabe Sta． North Exit,,,西東京ﾊﾞｽ青梅支所-塩船観音入口-河辺駅北口
routes,route_long_name,ja,西東京ﾊﾞｽ青梅支所-新町９丁目-羽村駅東口,,,西東京ﾊﾞｽ青梅支所-新町９丁目-羽村駅東口
routes,route_long_name,en,Ome-Bus office -Shimmachi 9-Hamura Sta．East Exit,,,西東京ﾊﾞｽ青梅支所-新町９丁目-羽村駅東口
routes,route_long_name,ja,都民の森-数馬,,,都民の森-数馬
routes,route_long_name,en,Forest of Tokyo Citizen-Kazuma,,,都民の森-数馬
routes,route_long_name,ja,都民の森-（急行）-武蔵五日市駅,,,都民の森-（急行）-武蔵五日市駅
routes,route_long_name,en,Forest of Tokyo Citizen-Musashi-Itsukaichi Sta.(Express),,,都民の森-（急行）-武蔵五日市駅
routes,route_long_name,ja,鍾乳洞-奥多摩駅,,,鍾乳洞-奥多摩駅
routes,route_long_name,en,Nippara Limestone cave-Okutama Sta．,,,鍾乳洞-奥多摩駅
routes,route_long_name,ja,長井折返場-玉の内-阿伎留医療ｾﾝﾀｰ（ぐるりーんひのでちゃん）,,,長井折返場-玉の内-阿伎留医療ｾﾝﾀｰ（ぐるりーんひのでちゃん）
routes,route_long_name,en,Akiru Medical Center-Tamanouchi-Nagai Orikaesijo,,,長井折返場-玉の内-阿伎留医療ｾﾝﾀｰ（ぐるりーんひのでちゃん）
routes,route_long_name,ja,長井折返場-萱窪会館前-阿伎留医療ｾﾝﾀｰ（ぐるりーんひのでちゃん）,,,長井折返場-萱窪会館前-阿伎留医療ｾﾝﾀｰ（ぐるりーんひのでちゃん）
routes,route_long_name,en,Nagai Orikaesijo-Kayakubo Kaikan Mae-Akiru Medical Center,,,長井折返場-萱窪会館前-阿伎留医療ｾﾝﾀｰ（ぐるりーんひのでちゃん）
routes,route_long_name,ja,長井折返場-萱窪会館前・本宿小学校東-阿伎留医療ｾﾝﾀｰ（ぐるりーんひのでちゃん）,,,長井折返場-萱窪会館前・本宿小学校東-阿伎留医療ｾﾝﾀｰ（ぐるりーんひのでちゃん）
routes,route_long_name,en,Nagai Orikaesijo-Kayakubo Kaikan Mae・Honjyuku Shogakko Higashi-Akiru Medical Center,,,長井折返場-萱窪会館前・本宿小学校東-阿伎留医療ｾﾝﾀｰ（ぐるりーんひのでちゃん）
routes,route_long_name,ja,長房団地-富士森高校-京王八王子駅,,,長房団地-富士森高校-京王八王子駅
routes,route_long_name,en,Nagafusadanchi-Fujimori HS-Keio-hachioji  Sta．,,,長房団地-富士森高校-京王八王子駅
routes,route_long_name,ja,長房団地-西八王子駅,,,長房団地-西八王子駅
routes,route_long_name,en,Nagafusadanchi-Nishi-hachioji  Sta．,,,長房団地-西八王子駅
routes,route_long_name,ja,阿伎留医療ｾﾝﾀｰ-玉の内-長井折返場（ぐるりーんひのでちゃん）,,,阿伎留医療ｾﾝﾀｰ-玉の内-長井折返場（ぐるりーんひのでちゃん）
routes,route_long_name,en,Nagai Orikaesijo-Tamanouchi-Akiru Medical Center,,,阿伎留医療ｾﾝﾀｰ-玉の内-長井折返場（ぐるりーんひのでちゃん）
routes,route_long_name,ja,阿伎留医療ｾﾝﾀｰ-秋川駅-小作駅西口,,,阿伎留医療ｾﾝﾀｰ-秋川駅-小作駅西口
routes,route_long_name,en,Ozaku Sta．Ｗest Exit-Akigawa Sta．-Akiru Medical Center,,,阿伎留医療ｾﾝﾀｰ-秋川駅-小作駅西口
routes,route_long_name,ja,阿伎留医療ｾﾝﾀｰ-秋川駅-拝島駅,,,阿伎留医療ｾﾝﾀｰ-秋川駅-拝島駅
routes,route_long_name,en,Akiru Medical Center-Akigawa Sta．-Haijima Sta．,,,阿伎留医療ｾﾝﾀｰ-秋川駅-拝島駅
routes,route_long_name,ja,阿伎留医療ｾﾝﾀｰ-秋川駅-福生駅,,,阿伎留医療ｾﾝﾀｰ-秋川駅-福生駅
routes,route_long_name,en,Akiru Municipal Medical Center・Akigawa Sta.-Fussa Sta.,,,阿伎留医療ｾﾝﾀｰ-秋川駅-福生駅
routes,route_long_name,ja,阿伎留医療ｾﾝﾀｰ-萱窪会館前-長井折返場（ぐるりーんひのでちゃん）,,,阿伎留医療ｾﾝﾀｰ-萱窪会館前-長井折返場（ぐるりーんひのでちゃん）
routes,route_long_name,en,Akiru Medical Center-Kayakubo Kaikan Mae-Nagai Orikaesijo,,,阿伎留医療ｾﾝﾀｰ-萱窪会館前-長井折返場（ぐるりーんひのでちゃん）
routes,route_long_name,ja,陣馬高原下-霊園正門-高尾駅北口,,,陣馬高原下-霊園正門-高尾駅北口
routes,route_long_name,en,Jinba Kogen-shita-Cemetery Main Gate-Takao Sta． North Exit,,,陣馬高原下-霊園正門-高尾駅北口
routes,route_long_name,ja,青梅駅-つるつる温泉,,,青梅駅-つるつる温泉
routes,route_long_name,en,Ome Sta.-Tsurutsuru Hotspa,,,青梅駅-つるつる温泉
routes,route_long_name,ja,青梅駅-長渕4丁目-河辺駅南口,,,青梅駅-長渕4丁目-河辺駅南口
routes,route_long_name,en,Ome Sta．-Nagabuchi  4-Kabe Sta． South Exi-,,,青梅駅-長渕4丁目-河辺駅南口
routes,route_long_name,ja,青梅駅-ｹｰﾌﾞﾙ下,,,青梅駅-ｹｰﾌﾞﾙ下
routes,route_long_name,en,Ome Sta．-Mitake Tozan Railway Takimoto Sta．,,,青梅駅-ｹｰﾌﾞﾙ下
routes,route_long_name,ja,高尾の森わくわくﾋﾞﾚｯｼﾞ-霊園正門-高尾駅北口,,,高尾の森わくわくﾋﾞﾚｯｼﾞ-霊園正門-高尾駅北口
routes,route_long_name,en,Takaonomori Wakuwaku Village-Cemetery Main Gate-Takao Sta． North Exit,,,高尾の森わくわくﾋﾞﾚｯｼﾞ-霊園正門-高尾駅北口
routes,route_long_name,ja,高尾台住宅-高尾駅北口,,,高尾台住宅-高尾駅北口
routes,route_long_name,en,Takaodai jutaku-Takao Sta． North Exit,,,高尾台住宅-高尾駅北口
routes,route_long_name,ja,高尾駅北口-元八事務所-京王八王子駅,,,高尾駅北口-元八事務所-京王八王子駅
routes,route_long_name,en,Keio-hachioji  Sta．-Motohachi-branchi office-Takao Sta． Nouth Exit,,,高尾駅北口-元八事務所-京王八王子駅
routes,route_long_name,ja,高尾駅北口-八王子城跡,,,高尾駅北口-八王子城跡
routes,route_long_name,en,Takao Sta． North Exit-Hachioji Castle Ruin,,,高尾駅北口-八王子城跡
routes,route_long_name,ja,高尾駅北口-城山手-西八王子駅,,,高尾駅北口-城山手-西八王子駅
routes,route_long_name,en,Takao Sta． North Exit-Shiroyamate-Nishi-hachioji  Sta．,,,高尾駅北口-城山手-西八王子駅
routes,route_long_name,ja,高尾駅北口-霊園正門-夕焼小焼,,,高尾駅北口-霊園正門-夕焼小焼
routes,route_long_name,en,Takao Sta． North Exit-Cemetery Main Gate-Yuyakekoyake,,,高尾駅北口-霊園正門-夕焼小焼
routes,route_long_name,ja,高尾駅北口-霊園正門-大久保,,,高尾駅北口-霊園正門-大久保
routes,route_long_name,en,Takao Sta． North Exit-Cemetery Main Gate-Okubo,,,高尾駅北口-霊園正門-大久保
routes,route_long_name,ja,高尾駅北口-霊園正門-宝生寺団地,,,高尾駅北口-霊園正門-宝生寺団地
routes,route_long_name,en,Takao Sta． North Exit-Cemetery Main Gate-Hoshojidanchi,,,高尾駅北口-霊園正門-宝生寺団地
routes,route_long_name,ja,高尾駅北口-霊園正門-宝生寺団地（深夜ﾊﾞｽ）,,,高尾駅北口-霊園正門-宝生寺団地（深夜ﾊﾞｽ）
routes,route_long_name,en,Takao Sta． North Exit-Cemetery Main Gate-Hoshojidanchi(NightBus),,,高尾駅北口-霊園正門-宝生寺団地（深夜ﾊﾞｽ）
routes,route_long_name,ja,高尾駅北口-霊園正門-恩方ﾀｰﾐﾅﾙ,,,高尾駅北口-霊園正門-恩方ﾀｰﾐﾅﾙ
routes,route_long_name,en,Takao Sta． North Exit-Cemetery Main Gate-Ongata- bus terminal,,,高尾駅北口-霊園正門-恩方ﾀｰﾐﾅﾙ
routes,route_long_name,ja,高尾駅北口-霊園正門-美山町,,,高尾駅北口-霊園正門-美山町
routes,route_long_name,en,Takao Sta． North Exit-Cemetery Main Gate-Miyamacho,,,高尾駅北口-霊園正門-美山町
routes,route_long_name,ja,高尾駅北口-霊園正門-陣馬高原下,,,高尾駅北口-霊園正門-陣馬高原下
routes,route_long_name,en,Takao Sta． North Exit-Cemetery Main Gate-Jinba Kogen-shita,,,高尾駅北口-霊園正門-陣馬高原下
routes,route_long_name,ja,高尾駅北口-霊園正門-高尾の森わくわくﾋﾞﾚｯｼﾞ,,,高尾駅北口-霊園正門-高尾の森わくわくﾋﾞﾚｯｼﾞ
routes,route_long_name,en,Takao Sta． North Exit-Cemetery Main Gate-Takaonomori Wakuwaku Village,,,高尾駅北口-霊園正門-高尾の森わくわくﾋﾞﾚｯｼﾞ
routes,route_long_name,ja,高尾駅北口-霊園正門-ｸﾞﾘｰﾝﾀｳﾝ高尾,,,高尾駅北口-霊園正門-ｸﾞﾘｰﾝﾀｳﾝ高尾
routes,route_long_name,en,akao Sta． North Exit-Cemetery Main Gate-Green Town Takao,,,高尾駅北口-霊園正門-ｸﾞﾘｰﾝﾀｳﾝ高尾
routes,route_long_name,ja,高尾駅北口-高尾台住宅,,,高尾駅北口-高尾台住宅
routes,route_long_name,en,Takao Sta． North Exit-Takaodai jutaku,,,高尾駅北口-高尾台住宅
routes,route_long_name,ja,高尾駅北口-高尾台住宅-ｸﾞﾘｰﾝﾀｳﾝ高尾,,,高尾駅北口-高尾台住宅-ｸﾞﾘｰﾝﾀｳﾝ高尾
routes,route_long_name,en,Takao Sta． North Exit-Takaodai jutaku-Green Town Takao,,,高尾駅北口-高尾台住宅-ｸﾞﾘｰﾝﾀｳﾝ高尾
routes,route_long_name,ja,高尾駅北口-高尾台住宅-ｸﾞﾘｰﾝﾀｳﾝ高尾（深夜ﾊﾞｽ）,,,高尾駅北口-高尾台住宅-ｸﾞﾘｰﾝﾀｳﾝ高尾（深夜ﾊﾞｽ）
routes,route_long_name,en,Takao Sta． North Exit-Takaodai jutaku-Green Town Takao(NightBus),,,高尾駅北口-高尾台住宅-ｸﾞﾘｰﾝﾀｳﾝ高尾（深夜ﾊﾞｽ）
routes,route_long_name,ja,高尾駅北口-ｸﾞﾘｰﾝﾀｳﾝ高尾-恩方営業所（深夜ﾊﾞｽ）,,,高尾駅北口-ｸﾞﾘｰﾝﾀｳﾝ高尾-恩方営業所（深夜ﾊﾞｽ）
routes,route_long_name,en,Takao Sta． North Exit-Green Town Takao-Ongata-bus office(NightBus),,,高尾駅北口-ｸﾞﾘｰﾝﾀｳﾝ高尾-恩方営業所（深夜ﾊﾞｽ）
routes,route_long_name,ja,高尾駅北口-ﾎｰﾒｽﾄﾀｳﾝ-大久保,,,高尾駅北口-ﾎｰﾒｽﾄﾀｳﾝ-大久保
routes,route_long_name,en,Takao Sta． North Exit-Homest  Town-Okubo,,,高尾駅北口-ﾎｰﾒｽﾄﾀｳﾝ-大久保
routes,route_long_name,ja,高尾駅北口-ﾎｰﾒｽﾄﾀｳﾝ-大久保（深夜ﾊﾞｽ）,,,高尾駅北口-ﾎｰﾒｽﾄﾀｳﾝ-大久保（深夜ﾊﾞｽ）
routes,route_long_name,en,Takao Sta． North Exit-Homest  Town-Okubo(NightBus),,,高尾駅北口-ﾎｰﾒｽﾄﾀｳﾝ-大久保（深夜ﾊﾞｽ）
routes,route_long_name,ja,高尾駅北口-ﾎｰﾒｽﾄﾀｳﾝ-西八王子駅,,,高尾駅北口-ﾎｰﾒｽﾄﾀｳﾝ-西八王子駅
routes,route_long_name,en,Takao Sta． North Exit-Homest  Town-Nishi-hachioji  Sta．,,,高尾駅北口-ﾎｰﾒｽﾄﾀｳﾝ-西八王子駅
routes,route_long_name,ja,高尾駅北口-ﾎｰﾒｽﾄﾀｳﾝ-馬込松木,,,高尾駅北口-ﾎｰﾒｽﾄﾀｳﾝ-馬込松木
routes,route_long_name,en,Takao Sta． North Exit-Homest  Town-Magome-matsuki,,,高尾駅北口-ﾎｰﾒｽﾄﾀｳﾝ-馬込松木
routes,route_long_name,ja,高尾駅北口-ﾎｰﾒｽﾄﾀｳﾝ-馬込松木（深夜ﾊﾞｽ）,,,高尾駅北口-ﾎｰﾒｽﾄﾀｳﾝ-馬込松木（深夜ﾊﾞｽ）
routes,route_long_name,en,Takao Sta． North Exit-Homest  Town-Magome-matsuki(Night Bus),,,高尾駅北口-ﾎｰﾒｽﾄﾀｳﾝ-馬込松木（深夜ﾊﾞｽ）
routes,route_long_name,ja,高尾駅北口-ﾎｰﾒｽﾄﾀｳﾝ循環,,,高尾駅北口-ﾎｰﾒｽﾄﾀｳﾝ循環
routes,route_long_name,en,Takao Sta． North Exit-Homest  Town,,,高尾駅北口-ﾎｰﾒｽﾄﾀｳﾝ循環
routes,route_long_name,ja,高尾駅南口-さくら台団地-松子舞団地東（はちバス西南部コース）,,,高尾駅南口-さくら台団地-松子舞団地東（はちバス西南部コース）
routes,route_long_name,en,Takao Sta.South Exit-Sakuradaidanchi-Matsukomaidanchi-higashi,,,高尾駅南口-さくら台団地-松子舞団地東（はちバス西南部コース）
routes,route_long_name,ja,高尾駅南口-元八事務所-京王八王子駅,,,高尾駅南口-元八事務所-京王八王子駅
routes,route_long_name,en,Takao Sta． South Exit-Motohachi-branchi office-Keio-hachioji  Sta．,,,高尾駅南口-元八事務所-京王八王子駅
routes,route_long_name,ja,高尾駅南口-松子舞団地循環（はちバス西南部コース）,,,高尾駅南口-松子舞団地循環（はちバス西南部コース）
routes,route_long_name,en,Takao Sta.South Exit-Matsukomaidanchi,,,高尾駅南口-松子舞団地循環（はちバス西南部コース）
routes,route_long_name,ja,高尾駅南口-ﾎｰﾒｽﾄﾀｳﾝ-宝生寺団地,,,高尾駅南口-ﾎｰﾒｽﾄﾀｳﾝ-宝生寺団地
routes,route_long_name,en,Hoshojidanchi-Homest  Town-Takao Sta． Sorth Exit,,,高尾駅南口-ﾎｰﾒｽﾄﾀｳﾝ-宝生寺団地
routes,route_long_name,ja,鴨沢西-奥多摩駅,,,鴨沢西-奥多摩駅
routes,route_long_name,en,Kamosawa-nishi-Okutama Sta．,,,鴨沢西-奥多摩駅
routes,route_long_name,ja,ｲｵﾝﾓｰﾙ日の出-秋川駅-福生駅,,,ｲｵﾝﾓｰﾙ日の出-秋川駅-福生駅
routes,route_long_name,en,Aeon Mall Hinode Shopping Mall-Akigawa Sta.-Fussa Sta.,,,ｲｵﾝﾓｰﾙ日の出-秋川駅-福生駅
routes,route_long_name,ja,ｲｵﾝﾓｰﾙ日の出‐雨間・戸吹ｽﾎﾟｰﾂ公園入口‐京王八王子駅,,,ｲｵﾝﾓｰﾙ日の出‐雨間・戸吹ｽﾎﾟｰﾂ公園入口‐京王八王子駅
routes,route_long_name,en,Aeon Mall Hinode Shopping Mall-Amema・Tobuki sports park Iriguchi-Keio-hachioji  Sta．,,,ｲｵﾝﾓｰﾙ日の出‐雨間・戸吹ｽﾎﾟｰﾂ公園入口‐京王八王子駅
routes,route_long_name,ja,ｸﾞﾘｰﾝﾀｳﾝ高尾-中央道ﾊﾞｽ停下-西八王子駅,,,ｸﾞﾘｰﾝﾀｳﾝ高尾-中央道ﾊﾞｽ停下-西八王子駅
routes,route_long_name,en,Green Town Takao-Chuodo Hachioji  Busstop-shita-Nishi-hachioji  Sta．,,,ｸﾞﾘｰﾝﾀｳﾝ高尾-中央道ﾊﾞｽ停下-西八王子駅
routes,route_long_name,ja,ｸﾞﾘｰﾝﾀｳﾝ高尾-霊園正門-高尾駅北口,,,ｸﾞﾘｰﾝﾀｳﾝ高尾-霊園正門-高尾駅北口
routes,route_long_name,en,Green Town Takao-Cemetery Main Gate-Takao Sta． North Exit,,,ｸﾞﾘｰﾝﾀｳﾝ高尾-霊園正門-高尾駅北口
routes,route_long_name,ja,ｸﾞﾘｰﾝﾀｳﾝ高尾-霊園正門-高尾駅北口（深夜ﾊﾞｽ）,,,ｸﾞﾘｰﾝﾀｳﾝ高尾-霊園正門-高尾駅北口（深夜ﾊﾞｽ）
routes,route_long_name,en,Green Town Takao-Takao Sta． North Exit(NightBus),,,ｸﾞﾘｰﾝﾀｳﾝ高尾-霊園正門-高尾駅北口（深夜ﾊﾞｽ）
routes,route_long_name,ja,ｹｰﾌﾞﾙ下-御岳駅,,,ｹｰﾌﾞﾙ下-御岳駅
routes,route_long_name,en,Mitake Tozan Railway Takimoto Sta．-Mitake Sta．,,,ｹｰﾌﾞﾙ下-御岳駅
routes,route_long_name,ja,ｻﾏｰﾗﾝﾄﾞ-ひよどり山トンネル-京王八王子駅,,,ｻﾏｰﾗﾝﾄﾞ-ひよどり山トンネル-京王八王子駅
routes,route_long_name,en,Tokyo Summerland--Hiyodoriyama Tunnel-Keio-hachioji  Sta.,,,ｻﾏｰﾗﾝﾄﾞ-ひよどり山トンネル-京王八王子駅
stop_times,stop_headsign,ja,0(0),,,0(0)
stop_times,stop_headsign,ja,JR・京王八王子駅(八日町経由),,,JR・京王八王子駅(八日町経由)
stop_times,stop_headsign,en,JR・Keio-hachioji  Sta．(Yokamachi),,,JR・京王八王子駅(八日町経由)
stop_times,stop_headsign,ja,JR・京王八王子駅(いちょうﾎｰﾙ前経由),,,JR・京王八王子駅(いちょうﾎｰﾙ前経由)
stop_times,stop_headsign,en,JR・Keio-hachioji  Sta．(Icho Hall),,,JR・京王八王子駅(いちょうﾎｰﾙ前経由)
stop_times,stop_headsign,ja,JR・京王八王子駅(ひよどり山ﾄﾝﾈﾙ経由),,,JR・京王八王子駅(ひよどり山ﾄﾝﾈﾙ経由)
stop_times,stop_headsign,en,JR・Keio-hachioji  Sta．(Hiyodoriyama Tunnel),,,JR・京王八王子駅(ひよどり山ﾄﾝﾈﾙ経由)
stop_times,stop_headsign,ja,JR・京王八王子駅(ひよどり山トンネル経由),,,JR・京王八王子駅(ひよどり山トンネル経由)
stop_times,stop_headsign,en,JR・Keio-hachioji  Sta．(Hiyodoriyama Tunnel),,,JR・京王八王子駅(ひよどり山トンネル経由)
stop_times,stop_headsign,ja,JR・京王八王子駅(啓明学園・拝島橋経由),,,JR・京王八王子駅(啓明学園・拝島橋経由)
stop_times,stop_headsign,en,JR・Keio-hachioji  Sta．(Keimei Gakuen・Haijima-bashi Bridge),,,JR・京王八王子駅(啓明学園・拝島橋経由)
stop_times,stop_headsign,ja,JR・京王八王子駅(0),,,JR・京王八王子駅(0)
stop_times,stop_headsign,en,JR・Keio-hachioji  Sta．,,,JR・京王八王子駅(0)
stop_times,stop_headsign,ja,JR・京王八王子駅(ｻﾏｰﾗﾝﾄﾞ・ひよどり山ﾄﾝﾈﾙ経由),,,JR・京王八王子駅(ｻﾏｰﾗﾝﾄﾞ・ひよどり山ﾄﾝﾈﾙ経由)
stop_times,stop_headsign,en,JR・Keio-hachioji  Sta．(Tokyo Summerland・Hiyodoriyama Tunnel),,,JR・京王八王子駅(ｻﾏｰﾗﾝﾄﾞ・ひよどり山ﾄﾝﾈﾙ経由)
stop_times,stop_headsign,ja,JR・京王八王子駅(ﾊﾞｲﾊﾟｽ経由),,,JR・京王八王子駅(ﾊﾞｲﾊﾟｽ経由)
stop_times,stop_headsign,en,JR・Keio-hachioji  Sta．(Bypass),,,JR・京王八王子駅(ﾊﾞｲﾊﾟｽ経由)
stop_times,stop_headsign,ja,JR・京王八王子駅(ﾊﾞｲﾊﾟｽ経由（深夜ﾊﾞｽ）),,,JR・京王八王子駅(ﾊﾞｲﾊﾟｽ経由（深夜ﾊﾞｽ）)
stop_times,stop_headsign,en,JR・Keio-hachioji  Sta．(Bypass(NightBus)),,,JR・京王八王子駅(ﾊﾞｲﾊﾟｽ経由（深夜ﾊﾞｽ）)
stop_times,stop_headsign,ja,JR・京王八王子駅(ﾚｰﾝ内急行),,,JR・京王八王子駅(ﾚｰﾝ内急行)
stop_times,stop_headsign,en,JR・Keio-hachioji  Sta．(Express),,,JR・京王八王子駅(ﾚｰﾝ内急行)
stop_times,stop_headsign,ja,JR・京王八王子駅(元八事務所経由),,,JR・京王八王子駅(元八事務所経由)
stop_times,stop_headsign,en,JR・Keio-hachioji  Sta．(Motohachi-branchi office),,,JR・京王八王子駅(元八事務所経由)
stop_times,stop_headsign,ja,JR・京王八王子駅(工学院大学西経由),,,JR・京王八王子駅(工学院大学西経由)
stop_times,stop_headsign,en,JR・Keio-hachioji  Sta．(Kogakuin Univ Nishi),,,JR・京王八王子駅(工学院大学西経由)
stop_times,stop_headsign,ja,JR・京王八王子駅(西中野2丁目経由),,,JR・京王八王子駅(西中野2丁目経由)
stop_times,stop_headsign,en,JR・Keio-hachioji  Sta．(Nishi-Nakano  2),,,JR・京王八王子駅(西中野2丁目経由)
stop_times,stop_headsign,ja,JR・京王八王子駅(左入経由),,,JR・京王八王子駅(左入経由)
stop_times,stop_headsign,en,JR・Keio-hachioji  Sta．(Sanyu),,,JR・京王八王子駅(左入経由)
stop_times,stop_headsign,ja,JR・京王八王子駅(市役所入口経由),,,JR・京王八王子駅(市役所入口経由)
stop_times,stop_headsign,en,JR・Keio-hachioji  Sta．(Hachioji City Hall-iriguchi),,,JR・京王八王子駅(市役所入口経由)
stop_times,stop_headsign,ja,JR・京王八王子駅(市街地循環),,,JR・京王八王子駅(市街地循環)
stop_times,stop_headsign,en,JR・Keio Hachioji  Sta．(Central City Circulation),,,JR・京王八王子駅(市街地循環)
stop_times,stop_headsign,ja,JR・京王八王子駅(急行),,,JR・京王八王子駅(急行)
stop_times,stop_headsign,en,JR・Keio-hachioji  Sta．(Express),,,JR・京王八王子駅(急行)
stop_times,stop_headsign,ja,JR・京王八王子駅(急行（休校日運休）),,,JR・京王八王子駅(急行（休校日運休）)
stop_times,stop_headsign,en,JR・Keio-hachioji  Sta．(Express),,,JR・京王八王子駅(急行（休校日運休）)
stop_times,stop_headsign,ja,JR・京王八王子駅(八王子郵便局経由),,,JR・京王八王子駅(八王子郵便局経由)
stop_times,stop_headsign,en,JR・Keio-hachioji  Sta．(Hachioji  Post  Office),,,JR・京王八王子駅(八王子郵便局経由)
stop_times,stop_headsign,ja,JR・京王八王子駅(直通（休校日運休）),,,JR・京王八王子駅(直通（休校日運休）)
stop_times,stop_headsign,en,JR・Keio-hachioji  Sta．(Direct),,,JR・京王八王子駅(直通（休校日運休）)
stop_times,stop_headsign,ja,JR・京王八王子駅(神社前経由),,,JR・京王八王子駅(神社前経由)
stop_times,stop_headsign,en,JR・Keio-hachioji  Sta．(Jinja-mae),,,JR・京王八王子駅(神社前経由)
stop_times,stop_headsign,ja,JR・京王八王子駅(楢原町経由),,,JR・京王八王子駅(楢原町経由)
stop_times,stop_headsign,en,JR・Keio-hachioji  Sta．(Narahara-bus office),,,JR・京王八王子駅(楢原町経由)
stop_times,stop_headsign,ja,JR・京王八王子駅(楢原町経由（深夜ﾊﾞｽ）),,,JR・京王八王子駅(楢原町経由（深夜ﾊﾞｽ）)
stop_times,stop_headsign,en,JR・Keio-hachioji  Sta．(Narahara-bus office(NightBus)),,,JR・京王八王子駅(楢原町経由（深夜ﾊﾞｽ）)
stop_times,stop_headsign,ja,JR・京王八王子駅(川口小学校経由),,,JR・京王八王子駅(川口小学校経由)
stop_times,stop_headsign,en,JR・Keio-hachioji  Sta．(Kawaguchi ES),,,JR・京王八王子駅(川口小学校経由)
stop_times,stop_headsign,ja,JR・京王八王子駅(戸吹ｽﾎﾟｰﾂ公園入口・楢原町経由),,,JR・京王八王子駅(戸吹ｽﾎﾟｰﾂ公園入口・楢原町経由)
stop_times,stop_headsign,en,JR・Keio-hachioji  Sta．(Tobuki sports park Iriguchi・Narahara-bus office),,,JR・京王八王子駅(戸吹ｽﾎﾟｰﾂ公園入口・楢原町経由)
stop_times,stop_headsign,ja,JR・京王八王子駅(雨間・戸吹ｽﾎﾟｰﾂ公園入口・楢原町経由),,,JR・京王八王子駅(雨間・戸吹ｽﾎﾟｰﾂ公園入口・楢原町経由)
stop_times,stop_headsign,en,JR・Keio-hachioji  Sta．(Amema・Tobuki sports park Iriguchi・Narahara-bus office),,,JR・京王八王子駅(雨間・戸吹ｽﾎﾟｰﾂ公園入口・楢原町経由)
stop_times,stop_headsign,ja,JR・京王八王子駅(西八王子駅入口経由),,,JR・京王八王子駅(西八王子駅入口経由)
stop_times,stop_headsign,en,JR・Keio-hachioji  Sta．(Nishi-hachioji Sta．Iriguchi),,,JR・京王八王子駅(西八王子駅入口経由)
stop_times,stop_headsign,ja,JR・京王八王子駅(四谷経由),,,JR・京王八王子駅(四谷経由)
stop_times,stop_headsign,en,JR・Keio-hachioji  Sta．(Yotsuya),,,JR・京王八王子駅(四谷経由)
stop_times,stop_headsign,ja,JR・京王八王子駅(宝生寺団地経由),,,JR・京王八王子駅(宝生寺団地経由)
stop_times,stop_headsign,en,JR・Keio-hachioji  Sta．(Hoshojidanchi),,,JR・京王八王子駅(宝生寺団地経由)
stop_times,stop_headsign,ja,JR・京王八王子駅(上小田野経由),,,JR・京王八王子駅(上小田野経由)
stop_times,stop_headsign,en,JR・Keio-hachioji  Sta．(Kami-odano),,,JR・京王八王子駅(上小田野経由)
stop_times,stop_headsign,ja,JR・京王八王子駅(上小田野経由（深夜ﾊﾞｽ）),,,JR・京王八王子駅(上小田野経由（深夜ﾊﾞｽ）)
stop_times,stop_headsign,en,JR・Keio-hachioji  Sta．(Kami-odano(NightBus)),,,JR・京王八王子駅(上小田野経由（深夜ﾊﾞｽ）)
stop_times,stop_headsign,ja,JR八王子駅北口(直通),,,JR八王子駅北口(直通)
stop_times,stop_headsign,en,JR hachioji  Sta．(Direct),,,JR八王子駅北口(直通)
stop_times,stop_headsign,ja,JR片倉駅(北野駅北口経由),,,JR片倉駅(北野駅北口経由)
stop_times,stop_headsign,en,JR Katakura Sta．(Kitano Sta. North Exit),,,JR片倉駅(北野駅北口経由)
stop_times,stop_headsign,ja,JR片倉駅(北野駅南口経由),,,JR片倉駅(北野駅南口経由)
stop_times,stop_headsign,en,JR Katakura Sta．(Kitano Sta. Sorth Exit),,,JR片倉駅(北野駅南口経由)
stop_times,stop_headsign,ja,さくらモール(羽村東コース),,,さくらモール(羽村東コース)
stop_times,stop_headsign,en,Sakura Mall(Hamura-East),,,さくらモール(羽村東コース)
stop_times,stop_headsign,ja,つるつる温泉(幸神経由),,,つるつる温泉(幸神経由)
stop_times,stop_headsign,en,Tsurutsuru Hot Spring(Sajikami),,,つるつる温泉(幸神経由)
stop_times,stop_headsign,ja,つるつる温泉,,,つるつる温泉
stop_times,stop_headsign,en,Tsurutsuru　hot spring,,,つるつる温泉
stop_times,stop_headsign,ja,みつい台(八日町経由),,,みつい台(八日町経由)
stop_times,stop_headsign,en,Mitsuidai(Yokamachi),,,みつい台(八日町経由)
stop_times,stop_headsign,ja,みつい台(いちょうﾎｰﾙ前経由),,,みつい台(いちょうﾎｰﾙ前経由)
stop_times,stop_headsign,en,Mitsuidai(Icho Hall),,,みつい台(いちょうﾎｰﾙ前経由)
stop_times,stop_headsign,ja,三ツ原循環(東廻り),,,三ツ原循環(東廻り)
stop_times,stop_headsign,en,Mitsuhara Curculation(Eastern Route),,,三ツ原循環(東廻り)
stop_times,stop_headsign,ja,三ツ原循環(西廻り),,,三ツ原循環(西廻り)
stop_times,stop_headsign,en,Mitsuhara Curculation(Western Route),,,三ツ原循環(西廻り)
